False_Positive_Rate,True_Positive_Rate,Threshold
0.4581673306772908,0.5714285714285714,0.3992518484592438
0.4701195219123506,0.5714285714285714,0.3961178660392761
0.4701195219123506,0.5833333333333334,0.3932687044143677
0.47808764940239046,0.5833333333333334,0.3920229375362396
0.47808764940239046,0.5952380952380952,0.39024677872657776
0.4860557768924303,0.5952380952380952,0.3891725540161133
0.4860557768924303,0.6011904761904762,0.38815057277679443
0.5099601593625498,0.6011904761904762,0.3827844560146332
0.5099601593625498,0.6071428571428571,0.3827131390571594
0.5219123505976095,0.6071428571428571,0.3804178237915039
0.5219123505976095,0.6130952380952381,0.37991127371788025
0.5338645418326693,0.6130952380952381,0.378629595041275
0.5338645418326693,0.6190476190476191,0.37828490138053894
0.5378486055776892,0.6190476190476191,0.3779945969581604
0.5378486055776892,0.6369047619047619,0.37605440616607666
0.5418326693227091,0.6369047619047619,0.3760233223438263
0.5418326693227091,0.6428571428571429,0.3705490231513977
0.545816733067729,0.6428571428571429,0.3690345883369446
0.545816733067729,0.6666666666666666,0.3667309284210205
0.549800796812749,0.6666666666666666,0.3667026460170746
0.549800796812749,0.6904761904761905,0.3626635670661926
0.5657370517928287,0.6904761904761905,0.360339492559433
0.5657370517928287,0.7083333333333334,0.3566058874130249
0.5816733067729084,0.7083333333333334,0.3535708487033844
0.5816733067729084,0.7202380952380952,0.3526926636695862
0.6175298804780877,0.7202380952380952,0.3454674184322357
0.6175298804780877,0.7380952380952381,0.3447781801223755
0.6254980079681275,0.7380952380952381,0.3441977798938751
0.6254980079681275,0.7559523809523809,0.3430953919887543
0.6334661354581673,0.7559523809523809,0.34190115332603455
0.6334661354581673,0.7619047619047619,0.33956074714660645
0.6414342629482072,0.7619047619047619,0.33817505836486816
0.6414342629482072,0.7678571428571429,0.3370589017868042
0.6454183266932271,0.7678571428571429,0.33691006898880005
0.6454183266932271,0.7738095238095238,0.33617186546325684
0.6733067729083665,0.7738095238095238,0.33066922426223755
0.6733067729083665,0.7857142857142857,0.3285336494445801
0.701195219123506,0.7857142857142857,0.323964387178421
0.701195219123506,0.7916666666666666,0.3237096667289734
0.7131474103585658,0.7916666666666666,0.3202819526195526
0.7131474103585658,0.7976190476190477,0.32025018334388733
0.7370517928286853,0.7976190476190477,0.31689733266830444
0.7370517928286853,0.8035714285714286,0.316618949174881
0.7410358565737052,0.8035714285714286,0.31548717617988586
0.7410358565737052,0.8154761904761905,0.3106197714805603
0.7450199203187251,0.8154761904761905,0.30973997712135315
0.7450199203187251,0.8333333333333334,0.3090103566646576
0.749003984063745,0.8333333333333334,0.3075610399246216
0.749003984063745,0.8452380952380952,0.3057999312877655
0.7649402390438247,0.8452380952380952,0.30114036798477173
0.7649402390438247,0.8511904761904762,0.29903408885002136
0.7768924302788844,0.8511904761904762,0.29607897996902466
0.7768924302788844,0.8571428571428571,0.2956244647502899
0.7928286852589641,0.8571428571428571,0.2935038208961487
0.7928286852589641,0.8630952380952381,0.29220184683799744
0.796812749003984,0.8630952380952381,0.2912693917751312
0.796812749003984,0.8690476190476191,0.29036805033683777
0.8167330677290837,0.8690476190476191,0.2888055145740509
0.8167330677290837,0.875,0.2886587977409363
0.8247011952191236,0.875,0.2854852080345154
0.8247011952191236,0.8809523809523809,0.28371959924697876
0.8565737051792829,0.8809523809523809,0.27113601565361023
0.8565737051792829,0.8869047619047619,0.27079540491104126
0.8605577689243028,0.8869047619047619,0.2699533700942993
0.8605577689243028,0.8928571428571429,0.26940271258354187
0.8685258964143426,0.8928571428571429,0.26802340149879456
0.8685258964143426,0.8988095238095238,0.2675257921218872
0.8725099601593626,0.8988095238095238,0.2667596936225891
